run_id,fixture,input_id,rep,model,rendering,reasoning_budget,temperature,runner_type,status,stop_reason,quality,payload_status,fidelity,comprehension,degradation_mode,quality_rate,comprehension_rate,sequence_rate,conditional_rate,redundancy_ratio,expected_branch,observed_branch,n_expected_steps,n_observed_steps,wall_clock_ms,tokens_in,tokens_out,cell
w2-branching-support-routing-notrace-r01-20260825T130913-qwen3.5-9b-think-llama-qwen3.5-9b-think-L2-rep02,support-routing-notrace,r01,2,qwen3.5-9b-think,L2,12000,0.2,api,done,length,not_checkable,,fail,not_checkable,no-output,,,0.0,,0.0,,,1.0,0.0,256086.0,3251.0,13024.0,support-routing-notrace|r01|qwen3.5-9b-think|L2
w2-branching-support-routing-notrace-r01-20260825T130955-qwen3.5-9b-think-llama-qwen3.5-9b-think-L3-rep01,support-routing-notrace,r01,1,qwen3.5-9b-think,L3,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,42522.0,10000.0,1911.0,support-routing-notrace|r01|qwen3.5-9b-think|L3
w2-branching-support-routing-notrace-r01-20260825T131036-qwen3.5-9b-think-llama-qwen3.5-9b-think-L3-rep02,support-routing-notrace,r01,2,qwen3.5-9b-think,L3,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,40044.0,10000.0,2021.0,support-routing-notrace|r01|qwen3.5-9b-think|L3
w2-branching-support-routing-notrace-r01-20260825T131131-qwen3.5-9b-think-llama-qwen3.5-9b-think-L4-rep01,support-routing-notrace,r01,1,qwen3.5-9b-think,L4,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,55456.0,11976.0,2707.0,support-routing-notrace|r01|qwen3.5-9b-think|L4
w2-branching-support-routing-notrace-r01-20260825T131213-qwen3.5-9b-think-llama-qwen3.5-9b-think-L4-rep02,support-routing-notrace,r01,2,qwen3.5-9b-think,L4,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,41803.0,11976.0,2088.0,support-routing-notrace|r01|qwen3.5-9b-think|L4
w2-branching-support-routing-notrace-r01-20260825T131248-qwen3.5-9b-think-llama-qwen3.5-9b-think-prose-mechanical-rep01,support-routing-notrace,r01,1,qwen3.5-9b-think,prose-mechanical,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,34587.0,2561.0,1747.0,support-routing-notrace|r01|qwen3.5-9b-think|prose-mechanical
w2-branching-support-routing-notrace-r01-20260825T131702-qwen3.5-9b-think-llama-qwen3.5-9b-think-prose-mechanical-rep02,support-routing-notrace,r01,2,qwen3.5-9b-think,prose-mechanical,12000,0.2,api,done,length,not_checkable,,fail,not_checkable,no-output,,,0.0,,0.0,,,1.0,0.0,254678.0,2561.0,13024.0,support-routing-notrace|r01|qwen3.5-9b-think|prose-mechanical
w2-branching-support-routing-notrace-r01-20260825T131728-qwen3.5-9b-think-llama-qwen3.5-9b-think-prose-generated-rep01,support-routing-notrace,r01,1,qwen3.5-9b-think,prose-generated,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,25700.0,2503.0,1280.0,support-routing-notrace|r01|qwen3.5-9b-think|prose-generated
w2-branching-support-routing-notrace-r01-20260825T131745-qwen3.5-9b-think-llama-qwen3.5-9b-think-prose-generated-rep02,support-routing-notrace,r01,2,qwen3.5-9b-think,prose-generated,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,16879.0,2503.0,882.0,support-routing-notrace|r01|qwen3.5-9b-think|prose-generated
w2-branching-support-routing-notrace-r02-20260825T084503-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L0-rep01,support-routing-notrace,r02,1,qwen3.5-9b-nothink,L0,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,3615.0,4209.0,85.0,support-routing-notrace|r02|qwen3.5-9b-nothink|L0
w2-branching-support-routing-notrace-r02-20260825T084504-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L0-rep02,support-routing-notrace,r02,2,qwen3.5-9b-nothink,L0,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,981.0,4209.0,45.0,support-routing-notrace|r02|qwen3.5-9b-nothink|L0
w2-branching-support-routing-notrace-r02-20260825T084507-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L1-rep01,support-routing-notrace,r02,1,qwen3.5-9b-nothink,L1,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2774.0,4218.0,45.0,support-routing-notrace|r02|qwen3.5-9b-nothink|L1
w2-branching-support-routing-notrace-r02-20260825T084508-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L1-rep02,support-routing-notrace,r02,2,qwen3.5-9b-nothink,L1,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,989.0,4218.0,45.0,support-routing-notrace|r02|qwen3.5-9b-nothink|L1
w2-branching-support-routing-notrace-r02-20260825T084512-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L2-rep01,support-routing-notrace,r02,1,qwen3.5-9b-nothink,L2,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,3802.0,4620.0,90.0,support-routing-notrace|r02|qwen3.5-9b-nothink|L2
w2-branching-support-routing-notrace-r02-20260825T084514-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L2-rep02,support-routing-notrace,r02,2,qwen3.5-9b-nothink,L2,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,1848.0,4620.0,90.0,support-routing-notrace|r02|qwen3.5-9b-nothink|L2
w2-branching-support-routing-notrace-r02-20260825T084521-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L3-rep01,support-routing-notrace,r02,1,qwen3.5-9b-nothink,L3,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,6902.0,11369.0,90.0,support-routing-notrace|r02|qwen3.5-9b-nothink|L3
w2-branching-support-routing-notrace-r02-20260825T084523-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L3-rep02,support-routing-notrace,r02,2,qwen3.5-9b-nothink,L3,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,1915.0,11369.0,90.0,support-routing-notrace|r02|qwen3.5-9b-nothink|L3
w2-branching-support-routing-notrace-r02-20260825T084526-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L4-rep01,support-routing-notrace,r02,1,qwen3.5-9b-nothink,L4,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,3098.0,13345.0,90.0,support-routing-notrace|r02|qwen3.5-9b-nothink|L4
w2-branching-support-routing-notrace-r02-20260825T084528-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L4-rep02,support-routing-notrace,r02,2,qwen3.5-9b-nothink,L4,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,1958.0,13345.0,90.0,support-routing-notrace|r02|qwen3.5-9b-nothink|L4
w2-branching-support-routing-notrace-r02-20260825T084531-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-prose-mechanical-rep01,support-routing-notrace,r02,1,qwen3.5-9b-nothink,prose-mechanical,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2900.0,3930.0,45.0,support-routing-notrace|r02|qwen3.5-9b-nothink|prose-mechanical
w2-branching-support-routing-notrace-r02-20260825T084532-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-prose-mechanical-rep02,support-routing-notrace,r02,2,qwen3.5-9b-nothink,prose-mechanical,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,1002.0,3930.0,45.0,support-routing-notrace|r02|qwen3.5-9b-nothink|prose-mechanical
w2-branching-support-routing-notrace-r02-20260825T084535-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-prose-generated-rep01,support-routing-notrace,r02,1,qwen3.5-9b-nothink,prose-generated,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2722.0,3872.0,45.0,support-routing-notrace|r02|qwen3.5-9b-nothink|prose-generated
w2-branching-support-routing-notrace-r02-20260825T084536-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-prose-generated-rep02,support-routing-notrace,r02,2,qwen3.5-9b-nothink,prose-generated,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,1054.0,3872.0,45.0,support-routing-notrace|r02|qwen3.5-9b-nothink|prose-generated
w2-branching-support-routing-notrace-r02-20260825T131851-qwen3.5-9b-think-llama-qwen3.5-9b-think-L0-rep01,support-routing-notrace,r02,1,qwen3.5-9b-think,L0,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,66201.0,4207.0,3328.0,support-routing-notrace|r02|qwen3.5-9b-think|L0
w2-branching-support-routing-notrace-r02-20260825T131947-qwen3.5-9b-think-llama-qwen3.5-9b-think-L0-rep02,support-routing-notrace,r02,2,qwen3.5-9b-think,L0,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,56109.0,4207.0,2910.0,support-routing-notrace|r02|qwen3.5-9b-think|L0
w2-branching-support-routing-notrace-r02-20260825T132407-qwen3.5-9b-think-llama-qwen3.5-9b-think-L1-rep01,support-routing-notrace,r02,1,qwen3.5-9b-think,L1,12000,0.2,api,done,length,not_checkable,,fail,not_checkable,no-output,,,0.0,,0.0,,,1.0,0.0,259670.0,4216.0,13024.0,support-routing-notrace|r02|qwen3.5-9b-think|L1
w2-branching-support-routing-notrace-r02-20260825T132512-qwen3.5-9b-think-llama-qwen3.5-9b-think-L1-rep02,support-routing-notrace,r02,2,qwen3.5-9b-think,L1,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,64924.0,4216.0,3319.0,support-routing-notrace|r02|qwen3.5-9b-think|L1
w2-branching-support-routing-notrace-r02-20260825T132933-qwen3.5-9b-think-llama-qwen3.5-9b-think-L2-rep01,support-routing-notrace,r02,1,qwen3.5-9b-think,L2,12000,0.2,api,done,length,not_checkable,,fail,not_checkable,no-output,,,0.0,,0.0,,,1.0,0.0,260802.0,4618.0,13024.0,support-routing-notrace|r02|qwen3.5-9b-think|L2
w2-branching-support-routing-notrace-r02-20260825T133009-qwen3.5-9b-think-llama-qwen3.5-9b-think-L2-rep02,support-routing-notrace,r02,2,qwen3.5-9b-think,L2,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,36065.0,4618.0,1835.0,support-routing-notrace|r02|qwen3.5-9b-think|L2
w2-branching-support-routing-notrace-r02-20260825T133441-qwen3.5-9b-think-llama-qwen3.5-9b-think-L3-rep01,support-routing-notrace,r02,1,qwen3.5-9b-think,L3,12000,0.2,api,done,length,not_checkable,,fail,not_checkable,no-output,,,0.0,,0.0,,,1.0,0.0,271777.0,11367.0,13024.0,support-routing-notrace|r02|qwen3.5-9b-think|L3
w2-branching-support-routing-notrace-r02-20260825T133555-qwen3.5-9b-think-llama-qwen3.5-9b-think-L3-rep02,support-routing-notrace,r02,2,qwen3.5-9b-think,L3,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,73639.0,11367.0,3645.0,support-routing-notrace|r02|qwen3.5-9b-think|L3
w2-branching-support-routing-notrace-r02-20260825T134026-qwen3.5-9b-think-llama-qwen3.5-9b-think-L4-rep01,support-routing-notrace,r02,1,qwen3.5-9b-think,L4,12000,0.2,api,done,length,not_checkable,,fail,not_checkable,no-output,,,0.0,,0.0,,,1.0,0.0,271744.0,13343.0,13024.0,support-routing-notrace|r02|qwen3.5-9b-think|L4
w2-branching-support-routing-notrace-r02-20260825T134457-qwen3.5-9b-think-llama-qwen3.5-9b-think-L4-rep02,support-routing-notrace,r02,2,qwen3.5-9b-think,L4,12000,0.2,api,done,length,not_checkable,,fail,not_checkable,no-output,,,0.0,,0.0,,,1.0,0.0,270876.0,13343.0,13024.0,support-routing-notrace|r02|qwen3.5-9b-think|L4
w2-branching-support-routing-notrace-r02-20260825T134516-qwen3.5-9b-think-llama-qwen3.5-9b-think-prose-mechanical-rep01,support-routing-notrace,r02,1,qwen3.5-9b-think,prose-mechanical,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,18629.0,3928.0,860.0,support-routing-notrace|r02|qwen3.5-9b-think|prose-mechanical
w2-branching-support-routing-notrace-r02-20260825T134532-qwen3.5-9b-think-llama-qwen3.5-9b-think-prose-mechanical-rep02,support-routing-notrace,r02,2,qwen3.5-9b-think,prose-mechanical,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,15925.0,3928.0,825.0,support-routing-notrace|r02|qwen3.5-9b-think|prose-mechanical
w2-branching-support-routing-notrace-r02-20260825T134549-qwen3.5-9b-think-llama-qwen3.5-9b-think-prose-generated-rep01,support-routing-notrace,r02,1,qwen3.5-9b-think,prose-generated,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,17539.0,3870.0,820.0,support-routing-notrace|r02|qwen3.5-9b-think|prose-generated
w2-branching-support-routing-notrace-r02-20260825T134608-qwen3.5-9b-think-llama-qwen3.5-9b-think-prose-generated-rep02,support-routing-notrace,r02,2,qwen3.5-9b-think,prose-generated,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,18912.0,3870.0,982.0,support-routing-notrace|r02|qwen3.5-9b-think|prose-generated
w2-branching-support-routing-notrace-r03-20260825T084539-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L0-rep01,support-routing-notrace,r03,1,qwen3.5-9b-nothink,L0,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,3126.0,2770.0,85.0,support-routing-notrace|r03|qwen3.5-9b-nothink|L0
w2-branching-support-routing-notrace-r03-20260825T084541-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L0-rep02,support-routing-notrace,r03,2,qwen3.5-9b-nothink,L0,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,1856.0,2770.0,85.0,support-routing-notrace|r03|qwen3.5-9b-nothink|L0
w2-branching-support-routing-notrace-r03-20260825T084544-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L1-rep01,support-routing-notrace,r03,1,qwen3.5-9b-nothink,L1,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,3084.0,2779.0,85.0,support-routing-notrace|r03|qwen3.5-9b-nothink|L1
w2-branching-support-routing-notrace-r03-20260825T084546-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L1-rep02,support-routing-notrace,r03,2,qwen3.5-9b-nothink,L1,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,1789.0,2779.0,85.0,support-routing-notrace|r03|qwen3.5-9b-nothink|L1
w2-branching-support-routing-notrace-r03-20260825T084549-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L2-rep01,support-routing-notrace,r03,1,qwen3.5-9b-nothink,L2,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,3279.0,3181.0,90.0,support-routing-notrace|r03|qwen3.5-9b-nothink|L2
w2-branching-support-routing-notrace-r03-20260825T084551-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L2-rep02,support-routing-notrace,r03,2,qwen3.5-9b-nothink,L2,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,1834.0,3181.0,90.0,support-routing-notrace|r03|qwen3.5-9b-nothink|L2
w2-branching-support-routing-notrace-r03-20260825T084557-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L3-rep01,support-routing-notrace,r03,1,qwen3.5-9b-nothink,L3,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,6378.0,9930.0,90.0,support-routing-notrace|r03|qwen3.5-9b-nothink|L3
w2-branching-support-routing-notrace-r03-20260825T084559-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L3-rep02,support-routing-notrace,r03,2,qwen3.5-9b-nothink,L3,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,1919.0,9930.0,90.0,support-routing-notrace|r03|qwen3.5-9b-nothink|L3
w2-branching-support-routing-notrace-r03-20260825T084603-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L4-rep01,support-routing-notrace,r03,1,qwen3.5-9b-nothink,L4,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,3107.0,11906.0,90.0,support-routing-notrace|r03|qwen3.5-9b-nothink|L4
w2-branching-support-routing-notrace-r03-20260825T084605-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L4-rep02,support-routing-notrace,r03,2,qwen3.5-9b-nothink,L4,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,1956.0,11906.0,90.0,support-routing-notrace|r03|qwen3.5-9b-nothink|L4
w2-branching-support-routing-notrace-r03-20260825T084607-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-prose-mechanical-rep01,support-routing-notrace,r03,1,qwen3.5-9b-nothink,prose-mechanical,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2192.0,2491.0,45.0,support-routing-notrace|r03|qwen3.5-9b-nothink|prose-mechanical
w2-branching-support-routing-notrace-r03-20260825T084608-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-prose-mechanical-rep02,support-routing-notrace,r03,2,qwen3.5-9b-nothink,prose-mechanical,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,1281.0,2491.0,61.0,support-routing-notrace|r03|qwen3.5-9b-nothink|prose-mechanical
w2-branching-support-routing-notrace-r03-20260825T084610-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-prose-generated-rep01,support-routing-notrace,r03,1,qwen3.5-9b-nothink,prose-generated,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2022.0,2433.0,45.0,support-routing-notrace|r03|qwen3.5-9b-nothink|prose-generated
w2-branching-support-routing-notrace-r03-20260825T084611-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-prose-generated-rep02,support-routing-notrace,r03,2,qwen3.5-9b-nothink,prose-generated,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,991.0,2433.0,45.0,support-routing-notrace|r03|qwen3.5-9b-nothink|prose-generated
w2-branching-support-routing-notrace-r03-20260825T134653-qwen3.5-9b-think-llama-qwen3.5-9b-think-L0-rep01,support-routing-notrace,r03,1,qwen3.5-9b-think,L0,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,44123.0,2768.0,2235.0,support-routing-notrace|r03|qwen3.5-9b-think|L0
w2-branching-support-routing-notrace-r03-20260825T135109-qwen3.5-9b-think-llama-qwen3.5-9b-think-L0-rep02,support-routing-notrace,r03,2,qwen3.5-9b-think,L0,12000,0.2,api,done,length,not_checkable,,fail,not_checkable,no-output,,,0.0,,0.0,,,1.0,0.0,256455.0,2768.0,13024.0,support-routing-notrace|r03|qwen3.5-9b-think|L0
w2-branching-support-routing-notrace-r03-20260825T135209-qwen3.5-9b-think-llama-qwen3.5-9b-think-L1-rep01,support-routing-notrace,r03,1,qwen3.5-9b-think,L1,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,60001.0,2777.0,3051.0,support-routing-notrace|r03|qwen3.5-9b-think|L1
w2-branching-support-routing-notrace-r03-20260825T135240-qwen3.5-9b-think-llama-qwen3.5-9b-think-L1-rep02,support-routing-notrace,r03,2,qwen3.5-9b-think,L1,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,30984.0,2777.0,1612.0,support-routing-notrace|r03|qwen3.5-9b-think|L1
w2-branching-support-routing-notrace-r03-20260825T135306-qwen3.5-9b-think-llama-qwen3.5-9b-think-L2-rep01,support-routing-notrace,r03,1,qwen3.5-9b-think,L2,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,25942.0,3179.0,1275.0,support-routing-notrace|r03|qwen3.5-9b-think|L2
w2-branching-support-routing-notrace-r03-20260825T135509-qwen3.5-9b-think-llama-qwen3.5-9b-think-L2-rep02,support-routing-notrace,r03,2,qwen3.5-9b-think,L2,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,122616.0,3179.0,6314.0,support-routing-notrace|r03|qwen3.5-9b-think|L2
w2-branching-support-routing-notrace-r03-20260825T135532-qwen3.5-9b-think-llama-qwen3.5-9b-think-L3-rep01,support-routing-notrace,r03,1,qwen3.5-9b-think,L3,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,23162.0,9928.0,933.0,support-routing-notrace|r03|qwen3.5-9b-think|L3
w2-branching-support-routing-notrace-r03-20260825T135651-qwen3.5-9b-think-llama-qwen3.5-9b-think-L3-rep02,support-routing-notrace,r03,2,qwen3.5-9b-think,L3,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,79352.0,9928.0,3968.0,support-routing-notrace|r03|qwen3.5-9b-think|L3
w2-branching-support-routing-notrace-r03-20260825T135813-qwen3.5-9b-think-llama-qwen3.5-9b-think-L4-rep01,support-routing-notrace,r03,1,qwen3.5-9b-think,L4,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,81299.0,11904.0,3970.0,support-routing-notrace|r03|qwen3.5-9b-think|L4
w2-branching-support-routing-notrace-r03-20260825T135934-qwen3.5-9b-think-llama-qwen3.5-9b-think-L4-rep02,support-routing-notrace,r03,2,qwen3.5-9b-think,L4,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,80988.0,11904.0,3987.0,support-routing-notrace|r03|qwen3.5-9b-think|L4
w2-branching-support-routing-notrace-r03-20260825T140005-qwen3.5-9b-think-llama-qwen3.5-9b-think-prose-mechanical-rep01,support-routing-notrace,r03,1,qwen3.5-9b-think,prose-mechanical,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,31163.0,2489.0,1548.0,support-routing-notrace|r03|qwen3.5-9b-think|prose-mechanical
w2-branching-support-routing-notrace-r03-20260825T140025-qwen3.5-9b-think-llama-qwen3.5-9b-think-prose-mechanical-rep02,support-routing-notrace,r03,2,qwen3.5-9b-think,prose-mechanical,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,19708.0,2489.0,1024.0,support-routing-notrace|r03|qwen3.5-9b-think|prose-mechanical
w2-branching-support-routing-notrace-r03-20260825T140127-qwen3.5-9b-think-llama-qwen3.5-9b-think-prose-generated-rep01,support-routing-notrace,r03,1,qwen3.5-9b-think,prose-generated,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,62544.0,2431.0,3179.0,support-routing-notrace|r03|qwen3.5-9b-think|prose-generated
w2-branching-support-routing-notrace-r03-20260825T140155-qwen3.5-9b-think-llama-qwen3.5-9b-think-prose-generated-rep02,support-routing-notrace,r03,2,qwen3.5-9b-think,prose-generated,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,28018.0,2431.0,1457.0,support-routing-notrace|r03|qwen3.5-9b-think|prose-generated
w2-branching-support-routing-notrace-r04-20260825T084614-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L0-rep01,support-routing-notrace,r04,1,qwen3.5-9b-nothink,L0,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2967.0,2624.0,85.0,support-routing-notrace|r04|qwen3.5-9b-nothink|L0
w2-branching-support-routing-notrace-r04-20260825T084615-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L0-rep02,support-routing-notrace,r04,2,qwen3.5-9b-nothink,L0,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,969.0,2624.0,45.0,support-routing-notrace|r04|qwen3.5-9b-nothink|L0
w2-branching-support-routing-notrace-r04-20260825T084617-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L1-rep01,support-routing-notrace,r04,1,qwen3.5-9b-nothink,L1,12000,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2122.0,2633.0,45.0,support-routing-notrace|r04|qwen3.5-9b-nothink|L1
w2-branching-support-routing-notrace-r04-20260825T084618-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L1-rep02,support-routing-notrace,r04,2,qwen3.5-9b-nothink,L1,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,971.0,2633.0,45.0,support-routing-notrace|r04|qwen3.5-9b-nothink|L1
w2-branching-support-routing-notrace-r04-20260825T084621-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L2-rep01,support-routing-notrace,r04,1,qwen3.5-9b-nothink,L2,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2306.0,3035.0,45.0,support-routing-notrace|r04|qwen3.5-9b-nothink|L2
w2-branching-support-routing-notrace-r04-20260825T084622-qwen3.5-9b-nothink-llama-qwen3.5-9b-nothink-L2-rep02,support-routing-notrace,r04,2,qwen3.5-9b-nothink,L2,12000,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,1000.0,3035.0,45.0,support-routing-notrace|r04|qwen3.5-9b-nothink|L2
